customer_id,full_name,email,phone,county_code,county_name,city,postal_code,crime_risk,hail_risk,flood_risk,wind_risk,fire_risk,dist_fire_station_km,dist_hydrant_km,dist_police_km,dist_coast_km,dist_danube_km,dob
C-005081,Anca Nistor,nitaeremia@example.net,0737 239 192,TR,Teleorman,Alexandria,186200,0.451,0.352,0.376,0.388,0.305,0.07,5.46,16.2,149.59,305.62,1984-07-06
C-005082,Edmond Preda,wgheorghiu@example.com,0765 603 186,VL,Valcea,Ramnicu Valcea,186976,0.347,0.408,0.393,0.306,0.358,1.92,4.34,15.16,574.3,117.05,1979-01-03
C-005083,Vera Stănescu,popajan@example.net,0244 296 454,BZB,Bucuresti,Sector 5,798219,0.605,0.357,0.203,0.299,0.379,0.11,0.25,5.43,519.09,95.65,1980-01-18
C-005084,Dominic Popescu,stoicaviorela@example.net,0763 911 994,CS,Caras-Severin,Caransebes,899052,0.141,0.312,0.152,0.236,0.204,0.44,1.35,5.23,101.94,146.56,1952-03-19
C-005085,Angel Ioniță,stefanaoprea@example.com,0250 911 884,DJ,Dolj,Bailesti,518711,0.488,0.374,0.363,0.414,0.336,0.22,4.71,0.74,260.07,334.12,2003-05-27
C-005086,Ariana Diaconu,lucianaaanei@example.net,0252 319 617,VL,Valcea,Dragasani,595824,0.434,0.416,0.387,0.395,0.377,0.21,2.39,10.36,492.91,219.68,1988-11-11
C-005087,Tudorița Preda,rdima@example.net,0759 442 718,TM,Timis,Lugoj,853054,0.581,0.35,0.251,0.449,0.325,0.12,0.88,1.24,293.02,118.95,2002-04-07
C-005088,Nadia Mocanu,camildochioiu@example.net,0727 951 217,IS,Iasi,Pascani,586832,0.486,0.34,0.365,0.394,0.398,0.2,0.65,0.94,188.98,211.63,2006-02-09
C-005089,Teofil Ioniță,bmocanu@example.net,0732 365 183,BZB,Bucuresti,Sector 3,688001,0.607,0.32,0.222,0.347,0.386,0.07,0.85,1.69,256.99,161.88,1998-01-02
C-005090,Anaida Ioniță,talbu@example.org,0254 712 506,TM,Timis,Timisoara,637801,0.543,0.455,0.252,0.403,0.318,0.2,1.25,1.51,344.2,384.87,1998-03-07
C-005091,Dimitrina Dima,eneiosefina@example.net,0245 397 951,PH,Prahova,Ploiesti,687955,0.48,0.351,0.327,0.302,0.402,0.08,0.1,2.26,225.13,83.99,1987-01-15
C-005092,Stelian Dochioiu,irisdinu@example.com,0234 558 972,DB,Dambovita,Gaesti,851399,0.39,0.456,0.323,0.321,0.42,0.37,0.98,3.89,103.26,354.08,1960-07-15
C-005093,Pamfil Barbu,ntudor@example.net,0759 552 292,MM,Maramures,Baia Mare,504118,0.312,0.519,0.325,0.486,0.4,0.11,1.26,5.29,151.68,358.15,1986-04-16
C-005094,Eustațiu Albu,mocanuvincentiu@example.com,0764 855 422,BR,Braila,Braila,266111,0.343,0.379,0.468,0.382,0.353,0.25,0.88,18.0,332.97,4.75,2001-12-12
C-005095,Silvana Ionescu,loprea@example.net,0244 298 967,CJ,Cluj,Turda,499661,0.482,0.41,0.249,0.376,0.388,0.4,0.3,0.53,186.84,140.76,1960-11-25
C-005096,Vasilică Mocanu,popamedeu@example.net,0772 323 001,BV,Brasov,Fagaras,307307,0.304,0.596,0.37,0.494,0.419,0.07,2.8,18.0,135.51,259.54,1974-08-28
C-005097,Rafael Mazilescu,sabinnita@example.org,0246 951 662,DJ,Dolj,Bailesti,982192,0.489,0.364,0.32,0.361,0.299,0.79,7.5,4.61,142.06,292.64,1949-06-26
C-005098,Bucur Toma,ygheorghiu@example.net,0733 637 470,CJ,Cluj,Turda,702226,0.47,0.367,0.248,0.323,0.377,0.21,0.91,0.3,247.5,194.26,1960-10-17
C-005099,Lidia Nistor,marioara86@example.net,0737 026 871,PH,Prahova,Campina,524836,0.516,0.408,0.291,0.348,0.326,0.75,0.25,0.79,354.3,392.54,1991-01-06
C-005100,Stanca Preda,albertamarin@example.org,0780 188 658,CJ,Cluj,Cluj-Napoca,623542,0.469,0.362,0.246,0.411,0.39,0.53,0.42,0.26,433.21,32.24,1966-11-07
C-005101,Irina Preda,etoma@example.com,0734 172 746,CT,Constanta,Constanta,452440,0.377,0.275,0.563,0.568,0.315,0.27,4.34,2.59,29.04,4.49,1948-08-17
C-005102,Matilda Ionescu,aaneiiris@example.net,0741 287 035,SB,Sibiu,Sibiu,178626,0.328,0.531,0.342,0.381,0.48,0.2,0.47,10.43,491.45,190.5,1950-09-21
C-005103,Constanța Stănescu,qgheorghiu@example.net,0739 974 500,IF,Ilfov,Chitila,880149,0.484,0.352,0.342,0.389,0.384,0.4,5.71,9.09,349.67,364.53,1985-10-10
C-005104,Augustina Niță,sorinageorgescu@example.org,0739 712 534,BT,Botosani,Dorohoi,824105,0.429,0.51,0.399,0.454,0.427,1.12,2.84,9.36,390.89,294.16,1973-02-16
C-005105,Dafina Manole,liviudochioiu@example.com,0726 027 820,BC,Bacau,Moinesti,897631,0.511,0.391,0.351,0.385,0.402,0.45,6.91,11.49,267.31,394.24,1952-05-30
C-005106,Lucrețiu Barbu,enealida@example.net,0721 395 311,AB,Alba,Sebes,276801,0.33,0.629,0.323,0.426,0.402,1.89,7.5,8.45,239.9,69.2,1996-12-22
C-005107,Teodor Tabacu,corvinmazilescu@example.org,0248 345 089,NT,Neamt,Roman,855617,0.38,0.51,0.402,0.447,0.41,0.1,4.07,7.85,287.77,331.13,1973-06-11
C-005108,Ernest Barbu,popescumugur@example.com,0752 080 606,SJ,Salaj,Zalau,767094,0.399,0.515,0.325,0.454,0.363,0.9,7.5,17.78,484.09,162.54,1948-04-16
C-005109,Bogdana Nistor,alicemazilescu@example.org,0241 832 840,BV,Brasov,Sacele,307783,0.286,0.649,0.305,0.476,0.385,0.65,0.28,4.53,261.1,107.06,2001-01-03
C-005110,Vladimir Ionescu,amandapop@example.net,0232 438 935,CT,Constanta,Constanta,923970,0.391,0.25,0.559,0.551,0.395,0.78,6.14,3.64,21.7,22.49,1960-01-02
C-005111,Daniel Dumitrescu,ionescupanagachie@example.org,0763 522 411,TR,Teleorman,Alexandria,595543,0.442,0.385,0.403,0.424,0.386,0.12,6.03,1.54,229.56,146.44,1961-07-27
C-005112,Cipriana Ionescu,idiaconescu@example.com,0734 892 658,BZB,Bucuresti,Sector 6,989342,0.683,0.327,0.228,0.365,0.305,0.2,0.16,0.71,479.59,227.45,1992-01-09
C-005113,Sofia Toma,popageorgian@example.net,0256 968 856,CJ,Cluj,Dej,470449,0.438,0.38,0.316,0.422,0.388,0.15,0.39,2.29,503.88,138.67,1946-07-07
C-005114,Raul Gheorghiu,nicupreda@example.net,0265 709 319,DB,Dambovita,Targoviste,109959,0.372,0.372,0.336,0.422,0.321,0.13,2.21,8.98,248.54,283.22,1970-03-10
C-005115,Mircea Tudor,vnita@example.net,0243 239 449,CT,Constanta,Medgidia,917627,0.367,0.275,0.671,0.667,0.401,0.27,5.47,6.72,25.54,7.35,1962-01-14
C-005116,Adriana Pop,vionita@example.com,0757 449 023,AG,Arges,Curtea de Arges,188946,0.418,0.44,0.346,0.385,0.378,0.49,0.52,3.69,440.87,56.47,1948-08-27
C-005117,Emanuel Diaconu,sofianemes@example.com,0730 028 601,BH,Bihor,Oradea,318574,0.381,0.458,0.321,0.391,0.378,0.28,4.95,12.16,420.51,31.77,1949-11-15
C-005118,Costel Nistor,cbarbu@example.net,0239 898 137,IS,Iasi,Iasi,424574,0.602,0.401,0.344,0.338,0.354,0.31,1.01,3.24,492.92,285.51,1980-08-13
C-005119,Dochia Diaconu,ionescumaia@example.org,0758 444 453,TM,Timis,Lugoj,827428,0.481,0.454,0.287,0.436,0.395,4.36,1.0,1.73,114.4,173.17,1997-05-26
C-005120,Timea Nistor,fdima@example.net,0238 951 109,CT,Constanta,Constanta,501863,0.412,0.27,0.533,0.588,0.328,0.26,2.01,2.9,2.51,17.75,1963-03-25
C-005121,Emanuela Nistor,timoteitoma@example.org,0239 655 146,VN,Vrancea,Adjud,276323,0.424,0.418,0.415,0.407,0.385,0.76,5.0,7.69,158.61,204.19,1956-06-06
C-005122,Ada Aanei,ipreda@example.net,0759 764 143,NT,Neamt,Piatra Neamt,455573,0.347,0.494,0.408,0.493,0.362,0.05,2.0,4.67,253.95,311.65,1975-11-03
C-005123,Gianina Dobre,predamadalin@example.com,0772 931 493,AG,Arges,Curtea de Arges,503536,0.414,0.374,0.411,0.319,0.367,0.21,0.35,9.29,208.42,223.17,1968-11-03
C-005124,Jean Stancu,albuvera@example.com,0255 276 199,OT,Olt,Caracal,743570,0.41,0.359,0.422,0.426,0.364,0.15,7.5,1.41,91.55,387.9,1993-10-31
C-005125,Margareta Oprea,poprea@example.org,0242 025 375,TM,Timis,Sannicolau Mare,168895,0.583,0.425,0.305,0.442,0.323,0.12,1.95,1.66,363.02,196.83,2003-01-27
C-005126,Leopoldina Marin,hmanole@example.net,0763 149 400,CT,Constanta,Mangalia,832668,0.409,0.27,0.561,0.554,0.34,0.12,5.39,0.88,18.59,24.55,1978-05-12
C-005127,Cătălin Popa,enerafael@example.net,0759 811 882,CT,Constanta,Constanta,670887,0.346,0.255,0.636,0.612,0.349,0.07,1.04,0.55,12.3,3.14,1951-03-27
C-005128,Constantin Nemeș,manolestanca@example.net,0765 587 042,BT,Botosani,Botosani,208299,0.412,0.454,0.347,0.363,0.449,0.21,5.94,18.0,162.98,174.0,1969-10-06
C-005129,Codruț Pop,oliviu67@example.net,0261 254 966,AB,Alba,Sebes,900959,0.32,0.488,0.322,0.472,0.483,0.05,1.17,17.71,551.36,181.61,1946-09-25
C-005130,Aglaia Dochioiu,etoma@example.org,0731 723 805,TR,Teleorman,Alexandria,716716,0.403,0.384,0.419,0.383,0.384,0.26,2.1,15.5,130.11,182.98,1975-09-12
C-005131,Francesca Diaconu,codin29@example.com,0729 682 734,TM,Timis,Sannicolau Mare,157314,0.448,0.366,0.305,0.446,0.328,1.37,0.13,0.1,260.0,128.13,1956-03-11
C-005132,Vicențiu Georgescu,nistorvasile@example.com,0733 446 068,BC,Bacau,Bacau,987429,0.45,0.357,0.368,0.344,0.376,0.08,1.22,1.93,108.65,121.25,1980-07-21
C-005133,Giorgian Suciu,jflorea@example.org,0724 133 044,BT,Botosani,Botosani,413291,0.361,0.414,0.422,0.417,0.444,0.08,0.69,0.95,569.91,338.97,1953-04-16
C-005134,Eremia Suciu,felixionita@example.net,0747 564 504,CJ,Cluj,Turda,959248,0.504,0.415,0.258,0.389,0.384,1.51,0.33,2.06,358.75,86.83,1965-12-05
C-005135,Grațiana Georgescu,ionitatania@example.net,0267 163 166,NT,Neamt,Roman,245489,0.345,0.438,0.413,0.462,0.405,0.34,2.58,1.8,266.76,119.93,1996-12-11
C-005136,Cristina Popescu,ardeleanandrada@example.org,0258 790 474,GL,Galati,Galati,874254,0.456,0.346,0.473,0.416,0.337,0.14,1.37,5.75,520.85,17.32,1998-12-23
C-005137,Doriana Dima,nitasteluta@example.com,0232 580 856,BC,Bacau,Moinesti,557535,0.414,0.34,0.408,0.364,0.418,0.11,7.5,18.0,183.13,395.17,1985-01-26
C-005138,Elvira Stancu,odiaconescu@example.com,0236 888 072,DJ,Dolj,Craiova,972979,0.381,0.398,0.427,0.351,0.319,0.63,2.5,18.0,493.92,353.18,1963-06-07
C-005139,Camelia Popa,georgeababei@example.net,0739 772 269,SM,Satu Mare,Satu Mare,744971,0.428,0.387,0.286,0.413,0.381,0.16,4.78,7.76,465.39,65.16,1973-07-08
C-005140,Costel Ene,ruxandramanole@example.net,0738 601 500,IF,Ilfov,Otopeni,712163,0.41,0.342,0.347,0.381,0.302,1.02,1.76,8.59,496.64,386.37,1980-09-11
C-005141,Marcel Manole,paulicabarbu@example.net,0267 651 679,TM,Timis,Sannicolau Mare,207461,0.469,0.401,0.292,0.44,0.299,0.16,0.34,0.63,444.03,207.81,1956-02-25
C-005142,Fabiana Oprea,suciugentiana@example.org,0769 171 867,CJ,Cluj,Cluj-Napoca,679851,0.459,0.444,0.246,0.343,0.367,0.24,0.1,1.75,152.42,35.47,1948-10-10
C-005143,Gicu Florea,bdima@example.org,0788 648 547,CJ,Cluj,Turda,579526,0.52,0.463,0.284,0.332,0.408,0.05,1.07,0.29,102.95,181.94,1950-01-03
C-005144,Lorelei Dima,viorelcristea@example.net,0744 634 813,BZB,Bucuresti,Sector 4,112392,0.751,0.339,0.253,0.302,0.382,0.58,0.92,1.98,151.17,54.24,1945-12-01
C-005145,Romanița Voinea,nemesdacian@example.com,0722 691 539,AB,Alba,Aiud,290107,0.33,0.525,0.362,0.461,0.421,0.14,1.33,9.24,420.46,386.14,2003-06-06
C-005146,Aglaia Marin,icristea@example.com,0739 624 046,PH,Prahova,Campina,426439,0.491,0.341,0.26,0.308,0.363,0.14,0.63,0.37,566.51,223.44,1970-05-28
C-005147,Ancuța Barbu,nitatatiana@example.net,0238 958 161,TM,Timis,Sannicolau Mare,801542,0.512,0.369,0.236,0.347,0.321,0.22,1.13,2.77,154.79,323.79,1980-09-11
C-005148,Floarea Stoica,unita@example.org,0772 614 501,BH,Bihor,Salonta,570709,0.352,0.443,0.334,0.405,0.326,0.27,1.97,18.0,221.61,219.17,1982-05-06
C-005149,Matei Popa,dmocanu@example.org,0752 436 125,AB,Alba,Alba Iulia,768583,0.292,0.632,0.305,0.446,0.484,0.57,7.5,0.93,467.42,162.05,1949-02-23
C-005150,Gina Tudor,dafina89@example.net,0240 241 521,TL,Tulcea,Babadag,525277,0.443,0.229,0.699,0.606,0.343,0.13,0.63,10.33,21.98,2.03,1955-04-09
C-005151,Veniamin Toma,yflorea@example.org,0746 730 060,BZB,Bucuresti,Sector 4,323771,0.711,0.355,0.219,0.343,0.303,0.28,1.23,0.79,540.13,102.47,1998-11-19
C-005152,Valter Dobre,cstanescu@example.net,0739 573 775,PH,Prahova,Sinaia,189494,0.498,0.427,0.27,0.398,0.372,0.09,0.53,2.13,424.23,115.0,1974-05-01
C-005153,Titus Diaconescu,stancuraluca@example.com,0766 207 259,SV,Suceava,Radauti,659364,0.349,0.57,0.365,0.462,0.437,0.05,5.7,0.7,307.04,204.09,1963-03-24
C-005154,Izabela Popescu,monalisa94@example.net,0240 330 984,BV,Brasov,Fagaras,577110,0.259,0.585,0.34,0.428,0.517,1.27,0.96,2.82,167.31,86.58,1994-06-29
C-005155,Vera Dinu,mocanulaurian@example.com,0724 422 851,IS,Iasi,Pascani,282750,0.595,0.352,0.285,0.385,0.381,0.08,0.52,2.73,467.87,272.55,1962-04-29
C-005156,Marcheta Nistor,dinumarcel@example.com,0748 613 333,TR,Teleorman,Turnu Magurele,157511,0.484,0.367,0.348,0.417,0.358,0.12,7.5,3.4,287.58,32.52,1945-06-02
C-005157,Carol Diaconescu,diaconescubeniamin@example.org,0728 372 367,IL,Ialomita,Slobozia,312048,0.381,0.307,0.344,0.404,0.335,0.1,1.24,11.59,107.14,299.54,1993-06-22
C-005158,Haralambie Dochioiu,eftimievladelina@example.com,0735 221 111,BZB,Bucuresti,Sector 6,807879,0.72,0.296,0.219,0.314,0.378,0.38,0.1,0.39,365.93,216.9,1979-11-02
C-005159,Mugurel Stancu,tudorarian@example.net,0754 993 330,CJ,Cluj,Cluj-Napoca,749897,0.505,0.441,0.291,0.364,0.323,0.09,0.98,1.49,519.13,111.37,1985-08-02
C-005160,Isabela Pușcașu,ocristea@example.net,0727 860 208,GL,Galati,Tecuci,319997,0.486,0.379,0.425,0.373,0.415,0.27,1.6,5.72,459.79,14.96,1955-02-11
C-005161,Viorel Tudor,htoma@example.net,0245 433 586,BH,Bihor,Oradea,822230,0.44,0.447,0.286,0.457,0.343,0.07,7.5,6.96,323.55,344.16,1956-11-17
C-005162,Viviana Preda,xaanei@example.net,0748 779 680,AR,Arad,Lipova,776540,0.452,0.453,0.298,0.414,0.348,0.48,2.33,17.81,598.63,377.33,1975-10-20
C-005163,Marcu Popescu,lardelean@example.com,0266 644 235,BV,Brasov,Fagaras,672208,0.339,0.662,0.391,0.492,0.393,0.07,5.07,3.21,405.94,227.44,1983-10-21
C-005164,Nora Preda,alicestanescu@example.org,0730 702 907,CJ,Cluj,Cluj-Napoca,382292,0.481,0.459,0.289,0.372,0.43,0.07,1.63,0.85,328.64,246.76,2006-06-03
C-005165,Minodora Dinu,tomaharalambie@example.net,0744 801 476,IL,Ialomita,Slobozia,303154,0.472,0.367,0.402,0.426,0.37,0.07,3.03,2.97,429.98,236.88,1981-06-28
C-005166,Anton Dumitrescu,vdiaconescu@example.net,0768 586 681,BV,Brasov,Fagaras,671543,0.257,0.539,0.381,0.474,0.462,0.12,1.41,9.23,228.89,327.33,1963-04-10
C-005167,Mădălina Gheorghiu,vgeorgescu@example.com,0760 367 932,IS,Iasi,Iasi,167735,0.478,0.326,0.325,0.356,0.429,0.09,0.43,1.59,433.98,295.95,2006-05-30
C-005168,Iuliana Eftimie,hortensiavoinea@example.com,0237 811 759,BZB,Bucuresti,Sector 2,299047,0.707,0.306,0.212,0.387,0.391,0.12,0.67,2.28,504.53,223.49,1970-05-24
C-005169,Constanța Ionescu,sorananita@example.com,0766 849 089,CJ,Cluj,Turda,124822,0.554,0.418,0.28,0.334,0.328,0.18,0.13,0.5,210.47,387.36,1999-03-08
C-005170,Edmond Diaconu,popaana@example.com,0244 140 223,BZB,Bucuresti,Sector 6,411149,0.734,0.294,0.223,0.343,0.389,0.29,0.24,0.99,465.73,266.88,2000-11-28
C-005171,Octavian Nistor,nemesileana@example.net,0761 522 950,BV,Brasov,Fagaras,281891,0.315,0.618,0.301,0.44,0.395,0.13,2.75,4.06,537.95,186.03,1985-03-18
C-005172,Paulina Eftimie,amalia48@example.net,0266 861 817,MS,Mures,Sighisoara,444121,0.369,0.53,0.264,0.448,0.37,1.11,7.5,4.05,461.4,69.21,1964-01-10
C-005173,Cornel Manole,hnistor@example.org,0771 369 008,HD,Hunedoara,Petrosani,526091,0.364,0.548,0.314,0.415,0.484,0.28,7.5,8.54,404.03,127.8,1984-03-20
C-005174,Marcela Tomescu,enelidia@example.com,0725 077 467,BH,Bihor,Alesd,552247,0.432,0.379,0.37,0.404,0.387,0.1,1.31,2.02,446.65,156.1,1999-10-09
C-005175,Liliana Dumitrescu,adelinastoica@example.net,0730 705 550,TM,Timis,Timisoara,498352,0.507,0.42,0.251,0.449,0.305,0.39,0.65,0.42,523.37,312.6,1952-03-08
C-005176,Lelia Dumitrescu,doinacristea@example.com,0735 274 963,MM,Maramures,Sighetu Marmatiei,303161,0.319,0.563,0.323,0.438,0.433,0.59,2.58,3.68,394.65,158.7,1951-04-04
C-005177,Marcheta Georgescu,dinujanina@example.org,0729 015 852,PH,Prahova,Campina,397329,0.542,0.449,0.278,0.359,0.416,0.21,0.77,1.39,596.23,170.42,1970-08-14
C-005178,Grațiela Eftimie,albulucia@example.net,0759 577 884,BZB,Bucuresti,Sector 5,767864,0.659,0.364,0.201,0.398,0.372,0.38,0.9,3.13,503.94,236.71,1973-03-08
C-005179,Andreea Mocanu,carolinaababei@example.net,0738 118 668,SB,Sibiu,Medias,673307,0.295,0.503,0.347,0.397,0.475,0.23,3.68,3.18,481.5,216.62,1956-06-15
C-005180,Gherghina Nistor,ionitaantonie@example.org,0758 814 977,TR,Teleorman,Alexandria,484503,0.419,0.361,0.404,0.329,0.348,0.06,2.83,2.06,226.65,360.43,1993-11-18
C-005181,Diana Stancu,predateea@example.org,0752 151 319,GJ,Gorj,Targu Jiu,178767,0.373,0.443,0.422,0.389,0.368,0.29,0.88,7.74,555.62,387.73,1963-02-06
C-005182,Ladislau Stancu,popnorman@example.net,0258 439 463,BV,Brasov,Brasov,604547,0.27,0.559,0.381,0.529,0.444,0.78,7.5,7.37,218.57,42.66,1969-12-09
C-005183,Delia Stan,onistor@example.net,0780 354 737,DB,Dambovita,Gaesti,422081,0.426,0.384,0.353,0.32,0.407,0.08,7.5,13.37,95.13,279.94,1964-02-12
C-005184,Dominic Diaconu,teodosiaoprea@example.org,0750 479 319,VN,Vrancea,Adjud,701339,0.428,0.356,0.388,0.323,0.39,0.68,5.47,2.69,428.78,248.57,1981-06-05
C-005185,Corvin Barbu,floreaemanuil@example.com,0749 812 155,IS,Iasi,Pascani,631958,0.611,0.354,0.352,0.391,0.333,0.12,0.57,1.76,369.12,54.44,1963-01-30
C-005186,Lorelei Oprea,stanescuplesu@example.com,0720 041 458,HR,Harghita,Odorheiu Secuiesc,549795,0.328,0.548,0.338,0.479,0.492,5.3,2.36,4.29,223.22,241.43,1980-12-23
C-005187,Cleopatra Eftimie,nidia32@example.org,0766 906 328,TM,Timis,Timisoara,896516,0.499,0.368,0.281,0.42,0.356,0.28,0.63,0.6,253.88,123.87,1975-10-30
C-005188,Sidonia Marin,venerapreda@example.com,0234 042 109,BZB,Bucuresti,Sector 1,737028,0.698,0.304,0.253,0.353,0.326,0.21,2.38,0.87,315.19,237.44,1983-12-08
C-005189,Octaviu Pușcașu,dmarin@example.com,0737 019 666,CV,Covasna,Targu Secuiesc,127476,0.338,0.531,0.334,0.481,0.501,0.28,0.41,8.94,285.64,62.49,1991-06-12
C-005190,Mugurel Eftimie,vstoica@example.org,0756 836 079,IF,Ilfov,Voluntari,138015,0.493,0.331,0.39,0.375,0.301,0.73,1.39,2.46,433.91,211.34,1980-01-03
C-005191,Mihnea Popescu,osuciu@example.org,0232 798 338,OT,Olt,Slatina,540629,0.409,0.303,0.375,0.407,0.303,0.06,4.56,7.0,95.42,319.3,1949-06-21
C-005192,Diana Dumitrescu,elodia40@example.net,0732 319 526,SB,Sibiu,Sibiu,549309,0.295,0.482,0.292,0.404,0.429,0.13,0.89,7.25,181.05,212.23,1962-06-05
C-005193,Eusebiu Ionescu,georgetanistor@example.net,0254 225 054,SB,Sibiu,Medias,727168,0.35,0.585,0.278,0.424,0.41,0.42,0.61,4.68,469.26,140.67,1988-10-28
C-005194,Dragoș Pușcașu,studor@example.net,0741 059 547,SB,Sibiu,Sibiu,124400,0.345,0.537,0.348,0.373,0.472,1.7,0.45,4.62,100.47,293.42,1964-03-15
C-005195,Aglaia Ababei,standaniel@example.org,0268 371 424,TM,Timis,Sannicolau Mare,328003,0.468,0.457,0.286,0.423,0.364,0.13,0.23,1.27,539.49,317.21,1957-10-14
C-005196,Ecaterina Florea,qdochioiu@example.com,0727 288 409,SB,Sibiu,Medias,340690,0.303,0.605,0.354,0.471,0.482,0.23,7.48,3.6,591.81,376.18,1972-02-10
C-005197,Savina Popescu,puscasulorin@example.org,0726 751 220,IS,Iasi,Iasi,320318,0.605,0.415,0.331,0.371,0.339,0.16,0.58,1.12,209.06,358.08,1977-09-03
C-005198,Codruța Manole,ivoinea@example.net,0236 560 222,BT,Botosani,Dorohoi,495653,0.357,0.459,0.354,0.353,0.412,0.36,0.81,13.33,570.59,306.34,1962-12-29
C-005199,Vasilică Albu,dobrebradut@example.org,0734 378 006,IL,Ialomita,Slobozia,966851,0.443,0.312,0.33,0.329,0.335,0.05,7.5,9.18,593.87,184.91,1981-04-03
C-005200,Alberta Tabacu,olga29@example.org,0741 555 079,BZB,Bucuresti,Sector 6,868346,0.66,0.28,0.249,0.32,0.304,0.66,0.44,1.26,144.17,297.38,1957-07-15
C-005201,Aglaia Albu,qdima@example.org,0268 491 306,HD,Hunedoara,Hunedoara,853440,0.339,0.63,0.36,0.405,0.423,0.19,3.38,4.66,128.96,106.37,2002-01-31
C-005202,Ada Preda,ladislautudor@example.com,0237 419 364,GJ,Gorj,Motru,884994,0.393,0.399,0.338,0.362,0.339,0.08,4.33,7.48,225.15,105.61,1944-10-22
C-005203,Oana Diaconescu,cipriandiaconu@example.net,0247 224 132,CJ,Cluj,Cluj-Napoca,374654,0.516,0.479,0.252,0.359,0.386,0.11,0.1,1.96,386.05,331.62,1995-05-18
C-005204,Camelia Barbu,dimaecaterina@example.org,0254 213 992,BZ,Buzau,Buzau,505818,0.396,0.366,0.399,0.354,0.388,0.21,1.1,12.9,430.53,258.32,1993-06-16
C-005205,Grațian Diaconu,crengutapopescu@example.org,0786 022 149,TM,Timis,Sannicolau Mare,219882,0.585,0.403,0.287,0.457,0.352,1.2,0.22,1.42,339.17,361.22,1950-06-16
C-005206,Crenguța Ardelean,suciupetruta@example.com,0258 210 597,DB,Dambovita,Gaesti,726436,0.352,0.376,0.393,0.368,0.393,0.12,5.6,2.34,561.91,346.91,1978-11-15
C-005207,Zamfir Dochioiu,zcristea@example.com,0721 351 941,CT,Constanta,Constanta,850539,0.409,0.234,0.548,0.54,0.364,0.23,2.72,13.15,8.98,5.41,1987-03-16
C-005208,Pleșu Stan,popesculavinia@example.org,0232 191 154,VS,Vaslui,Barlad,775811,0.388,0.358,0.355,0.398,0.343,0.07,7.5,15.54,300.07,54.92,1999-04-02
C-005209,Doina Niță,fardelean@example.net,0267 104 882,BV,Brasov,Sacele,551120,0.29,0.591,0.298,0.536,0.453,0.2,0.64,4.11,224.27,126.04,2000-02-26
C-005210,Arsenie Georgescu,miticadinu@example.net,0726 009 832,BV,Brasov,Sacele,735413,0.315,0.584,0.308,0.43,0.437,0.14,0.2,7.55,255.81,311.74,1992-09-11
C-005211,Iustina Niță,damiantomescu@example.net,0728 939 725,CT,Constanta,Medgidia,681157,0.407,0.252,0.559,0.519,0.311,1.0,0.26,8.43,11.45,16.31,1988-02-08
C-005212,Aurelia Toma,mironmazilescu@example.com,0739 791 671,HR,Harghita,Odorheiu Secuiesc,662519,0.264,0.644,0.378,0.539,0.471,0.1,5.32,10.37,539.77,383.19,2005-06-28
C-005213,Dorinel Tabacu,esteraababei@example.org,0259 059 725,PH,Prahova,Sinaia,300948,0.55,0.409,0.264,0.304,0.389,1.0,0.86,2.17,272.12,214.39,1998-12-23
C-005214,Mărioara Tomescu,ionitapompiliu@example.org,0751 306 868,HD,Hunedoara,Deva,722518,0.296,0.553,0.325,0.477,0.464,0.15,2.91,7.7,509.09,368.73,1979-05-12
C-005215,Lucian Niță,stoicacornelia@example.org,0736 228 540,AG,Arges,Curtea de Arges,477986,0.354,0.355,0.382,0.43,0.404,0.09,0.29,0.69,120.25,167.95,1962-12-05
C-005216,Evelina Nistor,nitajaneta@example.net,0720 450 156,DJ,Dolj,Bailesti,987513,0.377,0.386,0.353,0.373,0.391,0.81,4.39,2.11,395.98,168.05,1995-08-14
C-005217,Gianina Marin,hgeorgescu@example.org,0724 060 459,HR,Harghita,Odorheiu Secuiesc,743192,0.333,0.578,0.325,0.508,0.463,0.32,1.67,7.75,207.8,296.42,1981-08-30
C-005218,Constantin Stancu,ionescumargareta@example.org,0762 649 717,CT,Constanta,Mangalia,111509,0.391,0.24,0.536,0.573,0.335,0.68,7.5,0.98,24.04,4.81,1954-08-04
C-005219,Henrieta Nistor,gpreda@example.com,0261 345 338,IF,Ilfov,Voluntari,269762,0.461,0.39,0.31,0.425,0.333,1.07,1.17,7.09,184.11,308.67,1964-12-11
C-005220,Amelia Tabacu,nistorpompiliu@example.net,0758 331 020,SV,Suceava,Falticeni,599691,0.416,0.432,0.411,0.425,0.468,0.37,3.78,18.0,488.1,201.37,1978-12-09
C-005221,Floriana Albu,nicodimgeorgescu@example.com,0725 803 440,CT,Constanta,Constanta,740928,0.392,0.257,0.678,0.658,0.347,0.19,1.99,16.67,9.29,16.55,1967-11-14
C-005222,Codrin Mazilescu,fmocanu@example.net,0753 439 504,HR,Harghita,Miercurea Ciuc,142492,0.262,0.619,0.337,0.493,0.484,0.14,0.84,2.35,431.36,171.17,2004-04-08
C-005223,Ștefan Tudor,tudorastoica@example.net,0247 095 455,BZB,Bucuresti,Sector 5,401946,0.681,0.368,0.232,0.34,0.301,0.28,1.49,0.43,544.5,33.08,1963-01-31
